"filename", "language", "PHP", "HTML", "JavaScript", "JSON", "CSS", "XML", "Markdown", "Batch", "Shell Script", "SQL", "SCSS", "comment", "blank", "total"
"c:\xampp\htdocs\charity\inc\navigation.php", "PHP", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 121
"c:\xampp\htdocs\charity\inc\packages.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40
"c:\xampp\htdocs\charity\inc\page_footer.php", "PHP", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 124
"c:\xampp\htdocs\charity\inc\page_header.php", "PHP", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 86
"c:\xampp\htdocs\charity\inc\sess_auth.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\charity\inc\topBarNav.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66
"c:\xampp\htdocs\charity\index.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 77
"c:\xampp\htdocs\charity\initialize.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\xampp\htdocs\charity\libs\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\charity\libs\css\index.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\charity\libs\navbarclock.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 23
"c:\xampp\htdocs\charity\libs\phpqrcode\bindings\tcpdf\qrcode.php", "PHP", 1688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 976, 212, 2876
"c:\xampp\htdocs\charity\libs\phpqrcode\index.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\charity\libs\phpqrcode\phpqrcode.php", "PHP", 2160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495, 658, 3313
"c:\xampp\htdocs\charity\libs\phpqrcode\qrbitstream.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 35, 181
"c:\xampp\htdocs\charity\libs\phpqrcode\qrconfig.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 17
"c:\xampp\htdocs\charity\libs\phpqrcode\qrconst.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 54
"c:\xampp\htdocs\charity\libs\phpqrcode\qrencode.php", "PHP", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 96, 503
"c:\xampp\htdocs\charity\libs\phpqrcode\qrimage.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 95
"c:\xampp\htdocs\charity\libs\phpqrcode\qrinput.php", "PHP", 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 151, 729
"c:\xampp\htdocs\charity\libs\phpqrcode\qrlib.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 44
"c:\xampp\htdocs\charity\libs\phpqrcode\qrmask.php", "PHP", 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 58, 329
"c:\xampp\htdocs\charity\libs\phpqrcode\qrrscode.php", "PHP", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 35, 210
"c:\xampp\htdocs\charity\libs\phpqrcode\qrspec.php", "PHP", 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 90, 592
"c:\xampp\htdocs\charity\libs\phpqrcode\qrsplit.php", "PHP", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 50, 311
"c:\xampp\htdocs\charity\libs\phpqrcode\qrtools.php", "PHP", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 172
"c:\xampp\htdocs\charity\libs\phpqrcode\tools\merge.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\charity\libs\phpqrcode\tools\merge.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 70
"c:\xampp\htdocs\charity\libs\phpqrcode\tools\merge.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"c:\xampp\htdocs\charity\libs\phpqrcode\tools\merged_config.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 17
"c:\xampp\htdocs\charity\libs\phpqrcode\tools\merged_header.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 36
"c:\xampp\htdocs\charity\libs\style.css", "CSS", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 2, 0, 80
"c:\xampp\htdocs\charity\login.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 77
"c:\xampp\htdocs\charity\logout.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\xampp\htdocs\charity\pages\ashish_rathi.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\bharti_puri.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\jyoti_ghosh.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\new_sample.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\ram_sharan.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\sample_101.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\pages\sample_post.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\charity\plugins\bootstrap-colorpicker\css\bootstrap-colorpicker.css", "CSS", 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 26, 54, 400
"c:\xampp\htdocs\charity\plugins\bootstrap-colorpicker\css\bootstrap-colorpicker.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 1, 11
"c:\xampp\htdocs\charity\plugins\bootstrap-colorpicker\js\bootstrap-colorpicker.js", "JavaScript", 0, 0, 3698, 0, 0, 0, 0, 0, 0, 0, 0, 1375, 1179, 6252
"c:\xampp\htdocs\charity\plugins\bootstrap-colorpicker\js\bootstrap-colorpicker.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10
"c:\xampp\htdocs\charity\plugins\bootstrap-slider\bootstrap-slider.js", "JavaScript", 0, 0, 1598, 0, 0, 0, 0, 0, 0, 0, 0, 212, 252, 2062
"c:\xampp\htdocs\charity\plugins\bootstrap-slider\bootstrap-slider.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5
"c:\xampp\htdocs\charity\plugins\bootstrap-slider\css\bootstrap-slider.css", "CSS", 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 0, 42, 53, 418
"c:\xampp\htdocs\charity\plugins\bootstrap-slider\css\bootstrap-slider.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 41, 1, 43
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\css\bootstrap2\bootstrap-switch.css", "CSS", 0, 0, 0, 0, 494, 0, 0, 0, 0, 0, 0, 15, 2, 511
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\css\bootstrap2\bootstrap-switch.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\css\bootstrap3\bootstrap-switch.css", "CSS", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 8, 2, 188
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\css\bootstrap3\bootstrap-switch.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\js\bootstrap-switch.js", "JavaScript", 0, 0, 735, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42, 785
"c:\xampp\htdocs\charity\plugins\bootstrap-switch\js\bootstrap-switch.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 11
"c:\xampp\htdocs\charity\plugins\bootstrap4-duallistbox\bootstrap-duallistbox.css", "CSS", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 8, 13, 88
"c:\xampp\htdocs\charity\plugins\bootstrap4-duallistbox\bootstrap-duallistbox.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\charity\plugins\bootstrap4-duallistbox\jquery.bootstrap-duallistbox.js", "JavaScript", 0, 0, 783, 0, 0, 0, 0, 0, 0, 0, 0, 39, 72, 894
"c:\xampp\htdocs\charity\plugins\bootstrap4-duallistbox\jquery.bootstrap-duallistbox.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\charity\plugins\bootstrap\js\bootstrap.bundle.js", "JavaScript", 0, 0, 4490, 0, 0, 0, 0, 0, 0, 0, 0, 1361, 1181, 7032
"c:\xampp\htdocs\charity\plugins\bootstrap\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\xampp\htdocs\charity\plugins\bootstrap\js\bootstrap.js", "JavaScript", 0, 0, 3251, 0, 0, 0, 0, 0, 0, 0, 0, 311, 857, 4419
"c:\xampp\htdocs\charity\plugins\bootstrap\js\bootstrap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\xampp\htdocs\charity\plugins\bs-custom-file-input\bs-custom-file-input.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 168
"c:\xampp\htdocs\charity\plugins\bs-custom-file-input\bs-custom-file-input.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\xampp\htdocs\charity\plugins\bs-stepper\css\bs-stepper.css", "CSS", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 6, 27, 194
"c:\xampp\htdocs\charity\plugins\bs-stepper\css\bs-stepper.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\charity\plugins\bs-stepper\js\bs-stepper.js", "JavaScript", 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 8, 87, 429
"c:\xampp\htdocs\charity\plugins\bs-stepper\js\bs-stepper.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.bundle.js", "JavaScript", 0, 0, 15035, 0, 0, 0, 0, 0, 0, 0, 0, 2619, 3123, 20777
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.bundle.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.css", "CSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 8, 5, 48
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.js", "JavaScript", 0, 0, 11487, 0, 0, 0, 0, 0, 0, 0, 0, 2291, 2395, 16173
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\charity\plugins\chart.js\Chart.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\xampp\htdocs\charity\plugins\codemirror\addon\comment\comment.js", "JavaScript", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 212
"c:\xampp\htdocs\charity\plugins\codemirror\addon\comment\continuecomment.js", "JavaScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 115
"c:\xampp\htdocs\charity\plugins\codemirror\addon\dialog\dialog.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\xampp\htdocs\charity\plugins\codemirror\addon\dialog\dialog.js", "JavaScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 164
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\autorefresh.js", "JavaScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 48
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\fullscreen.css", "CSS", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\fullscreen.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\panel.js", "JavaScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 134
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\placeholder.js", "JavaScript", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 79
"c:\xampp\htdocs\charity\plugins\codemirror\addon\display\rulers.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 52
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\closebrackets.js", "JavaScript", 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 202
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\closetag.js", "JavaScript", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 37, 15, 186
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\continuelist.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 102
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\matchbrackets.js", "JavaScript", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 159
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\matchtags.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 67
"c:\xampp\htdocs\charity\plugins\codemirror\addon\edit\trailingspace.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 28
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\brace-fold.js", "JavaScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 106
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\comment-fold.js", "JavaScript", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 60
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\foldcode.js", "JavaScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 158
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\foldgutter.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\foldgutter.js", "JavaScript", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 164
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\indent-fold.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 49
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\markdown-fold.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 50
"c:\xampp\htdocs\charity\plugins\codemirror\addon\fold\xml-fold.js", "JavaScript", 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 185
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\anyword-hint.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\css-hint.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 67
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\html-hint.js", "JavaScript", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 197, 3, 352
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\javascript-hint.js", "JavaScript", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 163
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\show-hint.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 37
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\show-hint.js", "JavaScript", 0, 0, 430, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64, 508
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\sql-hint.js", "JavaScript", 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38, 305
"c:\xampp\htdocs\charity\plugins\codemirror\addon\hint\xml-hint.js", "JavaScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 133
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\coffeescript-lint.js", "JavaScript", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 48
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\css-lint.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 41
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\html-lint.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 60
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\javascript-lint.js", "JavaScript", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 66
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\json-lint.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 41
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\lint.css", "CSS", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 1, 10, 72
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\lint.js", "JavaScript", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 260
"c:\xampp\htdocs\charity\plugins\codemirror\addon\lint\yaml-lint.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 42
"c:\xampp\htdocs\charity\plugins\codemirror\addon\merge\merge.css", "CSS", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 16, 120
"c:\xampp\htdocs\charity\plugins\codemirror\addon\merge\merge.js", "JavaScript", 0, 0, 883, 0, 0, 0, 0, 0, 0, 0, 0, 26, 98, 1007
"c:\xampp\htdocs\charity\plugins\codemirror\addon\mode\loadmode.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 67
"c:\xampp\htdocs\charity\plugins\codemirror\addon\mode\multiplex.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 132
"c:\xampp\htdocs\charity\plugins\codemirror\addon\mode\multiplex_test.js", "JavaScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 34
"c:\xampp\htdocs\charity\plugins\codemirror\addon\mode\overlay.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 91
"c:\xampp\htdocs\charity\plugins\codemirror\addon\mode\simple.js", "JavaScript", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 217
"c:\xampp\htdocs\charity\plugins\codemirror\addon\runmode\colorize.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 41
"c:\xampp\htdocs\charity\plugins\codemirror\addon\runmode\runmode-standalone.js", "JavaScript", 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 334
"c:\xampp\htdocs\charity\plugins\codemirror\addon\runmode\runmode.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 77
"c:\xampp\htdocs\charity\plugins\codemirror\addon\runmode\runmode.node.js", "JavaScript", 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 330
"c:\xampp\htdocs\charity\plugins\codemirror\addon\scroll\annotatescrollbar.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 129
"c:\xampp\htdocs\charity\plugins\codemirror\addon\scroll\scrollpastend.js", "JavaScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 49
"c:\xampp\htdocs\charity\plugins\codemirror\addon\scroll\simplescrollbars.css", "CSS", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 10, 67
"c:\xampp\htdocs\charity\plugins\codemirror\addon\scroll\simplescrollbars.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 153
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\jump-to-line.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 54
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\match-highlighter.js", "JavaScript", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 168
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\matchesonscrollbar.css", "CSS", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\matchesonscrollbar.js", "JavaScript", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 98
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\search.js", "JavaScript", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 265
"c:\xampp\htdocs\charity\plugins\codemirror\addon\search\searchcursor.js", "JavaScript", 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 13, 29, 297
"c:\xampp\htdocs\charity\plugins\codemirror\addon\selection\active-line.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 73
"c:\xampp\htdocs\charity\plugins\codemirror\addon\selection\mark-selection.js", "JavaScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 120
"c:\xampp\htdocs\charity\plugins\codemirror\addon\selection\selection-pointer.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 99
"c:\xampp\htdocs\charity\plugins\codemirror\addon\tern\tern.css", "CSS", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 88
"c:\xampp\htdocs\charity\plugins\codemirror\addon\tern\tern.js", "JavaScript", 0, 0, 578, 0, 0, 0, 0, 0, 0, 0, 0, 55, 87, 720
"c:\xampp\htdocs\charity\plugins\codemirror\addon\tern\worker.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 45
"c:\xampp\htdocs\charity\plugins\codemirror\addon\wrap\hardwrap.js", "JavaScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 161
"c:\xampp\htdocs\charity\plugins\codemirror\codemirror.css", "CSS", 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 23, 43, 351
"c:\xampp\htdocs\charity\plugins\codemirror\codemirror.js", "JavaScript", 0, 0, 7822, 0, 0, 0, 0, 0, 0, 0, 0, 1018, 961, 9801
"c:\xampp\htdocs\charity\plugins\codemirror\keymap\emacs.js", "JavaScript", 0, 0, 352, 0, 0, 0, 0, 0, 0, 0, 0, 8, 60, 420
"c:\xampp\htdocs\charity\plugins\codemirror\keymap\sublime.js", "JavaScript", 0, 0, 652, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56, 715
"c:\xampp\htdocs\charity\plugins\codemirror\keymap\vim.js", "JavaScript", 0, 0, 4824, 0, 0, 0, 0, 0, 0, 0, 0, 689, 203, 5716
"c:\xampp\htdocs\charity\plugins\codemirror\mode\apl\apl.js", "JavaScript", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 175
"c:\xampp\htdocs\charity\plugins\codemirror\mode\asciiarmor\asciiarmor.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 75
"c:\xampp\htdocs\charity\plugins\codemirror\mode\asn.1\asn.1.js", "JavaScript", 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 205
"c:\xampp\htdocs\charity\plugins\codemirror\mode\asterisk\asterisk.js", "JavaScript", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 221
"c:\xampp\htdocs\charity\plugins\codemirror\mode\brainfuck\brainfuck.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 86
"c:\xampp\htdocs\charity\plugins\codemirror\mode\clike\clike.js", "JavaScript", 0, 0, 711, 0, 0, 0, 0, 0, 0, 0, 0, 176, 49, 936
"c:\xampp\htdocs\charity\plugins\codemirror\mode\clojure\clojure.js", "JavaScript", 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 293
"c:\xampp\htdocs\charity\plugins\codemirror\mode\cmake\cmake.js", "JavaScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 98
"c:\xampp\htdocs\charity\plugins\codemirror\mode\cobol\cobol.js", "JavaScript", 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 256
"c:\xampp\htdocs\charity\plugins\codemirror\mode\coffeescript\coffeescript.js", "JavaScript", 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 360
"c:\xampp\htdocs\charity\plugins\codemirror\mode\commonlisp\commonlisp.js", "JavaScript", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 125
"c:\xampp\htdocs\charity\plugins\codemirror\mode\crystal\crystal.js", "JavaScript", 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 20, 67, 434
"c:\xampp\htdocs\charity\plugins\codemirror\mode\css\css.js", "JavaScript", 0, 0, 798, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59, 865
"c:\xampp\htdocs\charity\plugins\codemirror\mode\cypher\cypher.js", "JavaScript", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 152
